# TRAJECTORY DATA
# When using these data you are asked to cite our related paper:
#
#  Nagy M, Akos Zs, Biro D, Vicsek T,
#  Hierarchical group dynamics in pigeon flocks,
#  Nature 464, 890-893 (2010).
#
# Additional information: http://hal.elte.hu/pigeonflocks
# 
# Pre-processed, high-resolution trajectories of homing pigeons flying in a flock obtained
# from raw data provided by miniature GPS devices
#
# Date of measurement:	13. 09. 2008.
# GPS geodetic coordinates of the origin of the local Cartesian coordinate system (0,0):	N47 33.000 E019 03.000
#
# Pigeon:	C
# Flight type and number:	Free Flight 5
#
#t(centisec)	X(m)	Y(m)	Z(m)	dX/dt(m/s)	dY/dt(m/s)	dZ/dt(m/s)	d^2X/dt^2(m/s^2)	d^2Y/dt^2(m/s^2)	d^2Z/dt^2(m/s^2)	GPS signal
1820680	3004.7448	1928.4216	140.1032	6.9092	-9.7551	-0.0582	-3.8793	-2.6418	0.0339	0
1820700	3006.0506	1926.4158	140.0922	6.1644	-10.3330	-0.0627	-3.6996	-3.0322	-0.0854	1
1820720	3007.2105	1924.2884	140.0782	5.4798	-10.9756	-0.0818	-3.2078	-3.4719	-0.1330	0
1820740	3008.2425	1922.0256	140.0594	4.8914	-11.6430	-0.1020	-2.6627	-3.3968	-0.0890	1
1820760	3009.1671	1919.6312	140.0373	4.3962	-12.2312	-0.1135	-2.2503	-2.6679	-0.0165	1
1820780	3010.0010	1917.1331	140.0140	3.9763	-12.6414	-0.1213	-1.9393	-1.4956	-0.0286	1
1820800	3010.7576	1914.5746	139.9888	3.6265	-12.8400	-0.1421	-1.5835	-0.3974	-0.1537	0
1820820	3011.4516	1911.9971	139.9572	3.3591	-12.8766	-0.1891	-1.1221	0.2202	-0.3201	1
1820840	3012.1013	1909.4240	139.9132	3.1888	-12.8555	-0.2606	-0.5776	0.1843	-0.4212	0
1820860	3012.7271	1906.8549	139.8529	3.1127	-12.8832	-0.3433	-0.1377	-0.3619	-0.4303	1
1820880	3013.3464	1904.2707	139.7759	3.1068	-13.0157	-0.4242	0.1363	-0.9902	-0.3846	0
1820900	3013.9698	1901.6486	139.6833	3.1381	-13.2417	-0.4994	0.2279	-1.3770	-0.3579	1
1820920	3014.6016	1898.9741	139.5761	3.1762	-13.5048	-0.5731	0.1934	-1.3600	-0.3725	0
1820940	3015.2403	1896.2467	139.4540	3.1983	-13.7474	-0.6466	0.0467	-1.1089	-0.3803	1
1820960	3015.8809	1893.4751	139.3174	3.1943	-13.9427	-0.7098	-0.1011	-0.8352	-0.2928	0
1820980	3016.5180	1890.6696	139.1701	3.1712	-14.0920	-0.7399	-0.1629	-0.6363	-0.0533	1
1821000	3017.1494	1887.8383	139.0215	3.1438	-14.2074	-0.7131	-0.1156	-0.4953	0.3057	0
1821020	3017.7756	1884.9866	138.8849	3.1122	-14.3031	-0.6219	-0.1496	-0.4297	0.6385	1
1821040	3018.3943	1882.1170	138.7727	3.0502	-14.3990	-0.4840	-0.4033	-0.4808	0.8078	0
1821060	3018.9956	1879.2271	138.6912	2.9226	-14.5214	-0.3375	-0.8419	-0.7033	0.7329	1
